ind_id,race_id,municipality,csd,province,first_name,last_name,party,votes_received,total_votes,incumbent,elected,acclaimed,gender,election_year,election_date,position,ward,source
NA,Calgary2021councillor1,Calgary,NA,AB,Sonya,Sharp,Independent,14038,31377,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,1.0,Canadian Municipal Barometer
NA,Calgary2021councillor1,Calgary,NA,AB,Larry,Tweedale,Independent,2502,31377,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,1.0,Canadian Municipal Barometer
NA,Calgary2021councillor1,Calgary,NA,AB,Steve,Webb,Independent,5123,31377,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,1.0,Canadian Municipal Barometer
NA,Calgary2021councillor2,Calgary,NA,AB,Francis,Aranha,Independent,1792,26233,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,2.0,Canadian Municipal Barometer
NA,Calgary2021councillor2,Calgary,NA,AB,Joe,Magliocca,Independent,2701,26233,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,2.0,Canadian Municipal Barometer
NA,Calgary2021councillor2,Calgary,NA,AB,Sareen,Singh,Independent,1133,26233,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,2.0,Canadian Municipal Barometer
NA,Calgary2021councillor2,Calgary,NA,AB,Kim (dong),Tyers,Independent,6865,26233,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,2.0,Canadian Municipal Barometer
NA,Calgary2021councillor2,Calgary,NA,AB,Theo,van Besouw,Independent,1126,26233,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,2.0,Canadian Municipal Barometer
NA,Calgary2021councillor2,Calgary,NA,AB,Jennifer,Wyness,Independent,12616,26233,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,2.0,Canadian Municipal Barometer
NA,Calgary2021councillor3,Calgary,NA,AB,Hamayun,Akbar,Independent,241,23324,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,3.0,Canadian Municipal Barometer
NA,Calgary2021councillor3,Calgary,NA,AB,Jun,Lin,Independent,3409,23324,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,3.0,Canadian Municipal Barometer
NA,Calgary2021councillor3,Calgary,NA,AB,Ian,Mcanerin,Independent,2590,23324,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,3.0,Canadian Municipal Barometer
NA,Calgary2021councillor3,Calgary,NA,AB,Jasmine,Mian,Independent,7262,23324,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,3.0,Canadian Municipal Barometer
NA,Calgary2021councillor3,Calgary,NA,AB,Gurbir Singh,Nijjar,Independent,2118,23324,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,3.0,Canadian Municipal Barometer
NA,Calgary2021councillor3,Calgary,NA,AB,Nate,Pike,Independent,1701,23324,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,3.0,Canadian Municipal Barometer
NA,Calgary2021councillor3,Calgary,NA,AB,Kumar,Sharma,Independent,1033,23324,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,3.0,Canadian Municipal Barometer
NA,Calgary2021councillor3,Calgary,NA,AB,Brent,Trenholm,Independent,4970,23324,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,3.0,Canadian Municipal Barometer
NA,Calgary2021councillor4,Calgary,NA,AB,Sean,Chu,Independent,12653,29623,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,4.0,Canadian Municipal Barometer
NA,Calgary2021councillor4,Calgary,NA,AB,Daniel James (DJ),Kelly,Independent,12553,29623,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,4.0,Canadian Municipal Barometer
NA,Calgary2021councillor4,Calgary,NA,AB,Angela,Mcintyre,Independent,3460,29623,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,4.0,Canadian Municipal Barometer
NA,Calgary2021councillor4,Calgary,NA,AB,Shane,Roberts,Independent,957,29623,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,4.0,Canadian Municipal Barometer
NA,Calgary2021councillor5,Calgary,NA,AB,Anand James,Chetty,Independent,450,16616,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,5.0,Canadian Municipal Barometer
NA,Calgary2021councillor5,Calgary,NA,AB,Raj,Dhaliwal,Independent,4654,16616,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,5.0,Canadian Municipal Barometer
NA,Calgary2021councillor5,Calgary,NA,AB,Tudor,Dinca,Independent,927,16616,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,5.0,Canadian Municipal Barometer
NA,Calgary2021councillor5,Calgary,NA,AB,Tariq,Khan,Independent,1882,16616,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,5.0,Canadian Municipal Barometer
NA,Calgary2021councillor5,Calgary,NA,AB,Tahir,Merali,Independent,540,16616,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,5.0,Canadian Municipal Barometer
NA,Calgary2021councillor5,Calgary,NA,AB,Aryan,Sadat,Independent,3887,16616,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,5.0,Canadian Municipal Barometer
NA,Calgary2021councillor5,Calgary,NA,AB,Stan,Sandhu,Independent,4276,16616,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,5.0,Canadian Municipal Barometer
NA,Calgary2021councillor6,Calgary,NA,AB,Lana,Bentley,Independent,9558,34380,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,6.0,Canadian Municipal Barometer
NA,Calgary2021councillor6,Calgary,NA,AB,Duane,Hall,Independent,1484,34380,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,6.0,Canadian Municipal Barometer
NA,Calgary2021councillor6,Calgary,NA,AB,Sanjeev,Kad,Independent,6950,34380,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,6.0,Canadian Municipal Barometer
NA,Calgary2021councillor6,Calgary,NA,AB,Richard,Pootmans,Independent,16388,34380,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,6.0,Canadian Municipal Barometer
NA,Calgary2021councillor7,Calgary,NA,AB,Greg,Amoruso,Independent,731,24791,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,7.0,Canadian Municipal Barometer
NA,Calgary2021councillor7,Calgary,NA,AB,Daria,Bogdanov,Independent,285,24791,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,7.0,Canadian Municipal Barometer
NA,Calgary2021councillor7,Calgary,NA,AB,Matt,Lalonde,Independent,1425,24791,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,7.0,Canadian Municipal Barometer
NA,Calgary2021councillor7,Calgary,NA,AB,Heather,Mcrae,Independent,5278,24791,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,7.0,Canadian Municipal Barometer
NA,Calgary2021councillor7,Calgary,NA,AB,Marilyn Janie,North Peigan,Independent,3784,24791,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,7.0,Canadian Municipal Barometer
NA,Calgary2021councillor7,Calgary,NA,AB,Benjamin,Shepherd,Independent,581,24791,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,7.0,Canadian Municipal Barometer
NA,Calgary2021councillor7,Calgary,NA,AB,Erin,Waite,Independent,5638,24791,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,7.0,Canadian Municipal Barometer
NA,Calgary2021councillor7,Calgary,NA,AB,Derek,Williams,Independent,778,24791,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,7.0,Canadian Municipal Barometer
NA,Calgary2021councillor7,Calgary,NA,AB,Terry,Wong,Independent,6291,24791,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,7.0,Canadian Municipal Barometer
NA,Calgary2021councillor8,Calgary,NA,AB,Monique,Auffrey,Independent,2168,30386,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,8.0,Canadian Municipal Barometer
NA,Calgary2021councillor8,Calgary,NA,AB,Paul,Bergmann,Independent,3435,30386,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,8.0,Canadian Municipal Barometer
NA,Calgary2021councillor8,Calgary,NA,AB,Gary,Bobrovitz,Independent,6914,30386,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,8.0,Canadian Municipal Barometer
NA,Calgary2021councillor8,Calgary,NA,AB,Yogi,Henderson,Independent,418,30386,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,8.0,Canadian Municipal Barometer
NA,Calgary2021councillor8,Calgary,NA,AB,Madina,Kanayeva,Independent,253,30386,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,8.0,Canadian Municipal Barometer
NA,Calgary2021councillor8,Calgary,NA,AB,Philip,Mitchell,Independent,1082,30386,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,8.0,Canadian Municipal Barometer
NA,Calgary2021councillor8,Calgary,NA,AB,Courtney,Walcott,Independent,9559,30386,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,8.0,Canadian Municipal Barometer
NA,Calgary2021councillor8,Calgary,NA,AB,Cornelia,Wiebe,Independent,3021,30386,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,8.0,Canadian Municipal Barometer
NA,Calgary2021councillor8,Calgary,NA,AB,Natalie,Winkler,Independent,3536,30386,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,8.0,Canadian Municipal Barometer
NA,Calgary2021councillor9,Calgary,NA,AB,Gian-Carlo,Carra,Independent,7056,19828,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,9.0,Canadian Municipal Barometer
NA,Calgary2021councillor9,Calgary,NA,AB,Kimberly,Feser,Independent,1855,19828,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,9.0,Canadian Municipal Barometer
NA,Calgary2021councillor9,Calgary,NA,AB,Abdirizak,Hadi,Independent,221,19828,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,9.0,Canadian Municipal Barometer
NA,Calgary2021councillor9,Calgary,NA,AB,Syed,Hasnain,Independent,119,19828,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,9.0,Canadian Municipal Barometer
NA,Calgary2021councillor9,Calgary,NA,AB,Daymond,Khan,Independent,878,19828,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,9.0,Canadian Municipal Barometer
NA,Calgary2021councillor9,Calgary,NA,AB,Lori,Masse,Independent,977,19828,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,9.0,Canadian Municipal Barometer
NA,Calgary2021councillor9,Calgary,NA,AB,Omar Djalala,M'keyo,Independent,96,19828,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,9.0,Canadian Municipal Barometer
NA,Calgary2021councillor9,Calgary,NA,AB,Derek,Reimer,Independent,870,19828,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,9.0,Canadian Municipal Barometer
NA,Calgary2021councillor9,Calgary,NA,AB,John-William,Wade,Independent,861,19828,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,9.0,Canadian Municipal Barometer
NA,Calgary2021councillor9,Calgary,NA,AB,Naomi,Withers,Independent,6895,19828,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,9.0,Canadian Municipal Barometer
NA,Calgary2021councillor10,Calgary,NA,AB,Andre,Chabot,Independent,6414,19609,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,10.0,Canadian Municipal Barometer
NA,Calgary2021councillor10,Calgary,NA,AB,Roshan,Chumber,Independent,398,19609,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,10.0,Canadian Municipal Barometer
NA,Calgary2021councillor10,Calgary,NA,AB,Tony,Dinh,Independent,3014,19609,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,10.0,Canadian Municipal Barometer
NA,Calgary2021councillor10,Calgary,NA,AB,Carla,Evers,Independent,630,19609,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,10.0,Canadian Municipal Barometer
NA,Calgary2021councillor10,Calgary,NA,AB,Abed,Harb,Independent,5547,19609,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,10.0,Canadian Municipal Barometer
NA,Calgary2021councillor10,Calgary,NA,AB,Leslyn,Joseph,Independent,429,19609,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,10.0,Canadian Municipal Barometer
NA,Calgary2021councillor10,Calgary,NA,AB,Mushtaq,Kayani,Independent,345,19609,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,10.0,Canadian Municipal Barometer
NA,Calgary2021councillor10,Calgary,NA,AB,Jasbir (Jesse),Minhas,Independent,618,19609,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,10.0,Canadian Municipal Barometer
NA,Calgary2021councillor10,Calgary,NA,AB,Issa,Mosa,Independent,393,19609,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,10.0,Canadian Municipal Barometer
NA,Calgary2021councillor10,Calgary,NA,AB,Esther,Sutherland,Independent,691,19609,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,10.0,Canadian Municipal Barometer
NA,Calgary2021councillor10,Calgary,NA,AB,Bud,Thurlow,Independent,1130,19609,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,10.0,Canadian Municipal Barometer
NA,Calgary2021councillor11,Calgary,NA,AB,Vance,Bertram,Independent,2658,38390,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,11.0,Canadian Municipal Barometer
NA,Calgary2021councillor11,Calgary,NA,AB,Kourtney,Branagan,Independent,10889,38390,0,1,0,F,2021,2021-10-18T00:00:00Z,councillor,11.0,Canadian Municipal Barometer
NA,Calgary2021councillor11,Calgary,NA,AB,Devin,Defraine,Independent,2195,38390,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,11.0,Canadian Municipal Barometer
NA,Calgary2021councillor11,Calgary,NA,AB,Lauren,Herschel,Independent,4690,38390,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,11.0,Canadian Municipal Barometer
NA,Calgary2021councillor11,Calgary,NA,AB,Mike,Jamieson,Independent,3786,38390,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,11.0,Canadian Municipal Barometer
NA,Calgary2021councillor11,Calgary,NA,AB,Dawid,Pawlowski,Independent,816,38390,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,11.0,Canadian Municipal Barometer
NA,Calgary2021councillor11,Calgary,NA,AB,Geoffrey,Vanderburg,Independent,3348,38390,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,11.0,Canadian Municipal Barometer
NA,Calgary2021councillor11,Calgary,NA,AB,Rob,Ward,Independent,10008,38390,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,11.0,Canadian Municipal Barometer
NA,Calgary2021councillor12,Calgary,NA,AB,Craig,Chandler,Independent,5188,25249,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,12.0,Canadian Municipal Barometer
NA,Calgary2021councillor12,Calgary,NA,AB,John (Chubby Hubby),Duta,Independent,420,25249,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,12.0,Canadian Municipal Barometer
NA,Calgary2021councillor12,Calgary,NA,AB,Dirk,Fontaine,Independent,346,25249,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,12.0,Canadian Municipal Barometer
NA,Calgary2021councillor12,Calgary,NA,AB,Teresa,Hargreaves,Independent,2183,25249,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,12.0,Canadian Municipal Barometer
NA,Calgary2021councillor12,Calgary,NA,AB,Mike,Lavalley,Independent,1734,25249,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,12.0,Canadian Municipal Barometer
NA,Calgary2021councillor12,Calgary,NA,AB,Steven,Phan,Independent,4998,25249,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,12.0,Canadian Municipal Barometer
NA,Calgary2021councillor12,Calgary,NA,AB,Evan,Spencer,Independent,9822,25249,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,12.0,Canadian Municipal Barometer
NA,Calgary2021councillor12,Calgary,NA,AB,Michael,Streilein,Independent,558,25249,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,12.0,Canadian Municipal Barometer
NA,Calgary2021councillor13,Calgary,NA,AB,Diane Marie,Colley-Urquhart,Independent,6371,27544,1,0,0,F,2021,2021-10-18T00:00:00Z,councillor,13.0,Canadian Municipal Barometer
NA,Calgary2021councillor13,Calgary,NA,AB,Dan,Mclean,Independent,12802,27544,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,13.0,Canadian Municipal Barometer
NA,Calgary2021councillor13,Calgary,NA,AB,Jay,Unsworth,Independent,8371,27544,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,13.0,Canadian Municipal Barometer
NA,Calgary2021councillor14,Calgary,NA,AB,Stephen,Dabbagh,Independent,2277,31129,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,14.0,Canadian Municipal Barometer
NA,Calgary2021councillor14,Calgary,NA,AB,Peter,Demong,Independent,20412,31129,1,1,0,M,2021,2021-10-18T00:00:00Z,councillor,14.0,Canadian Municipal Barometer
NA,Calgary2021councillor14,Calgary,NA,AB,Andrea,Hinton,Independent,5342,31129,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,14.0,Canadian Municipal Barometer
NA,Calgary2021councillor14,Calgary,NA,AB,Anton,Ovtchinnikov,Independent,3098,31129,0,0,0,M,2021,2021-10-18T00:00:00Z,councillor,14.0,Canadian Municipal Barometer
NA,Olds2021mayor99,Olds,NA,AB,Judy,Dahl,Independent,1268,2314,0,1,0,F,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Olds2021mayor99,Olds,NA,AB,Michael Ethan,Muzychka,Independent,1046,2314,1,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Olds2021councillor99,Olds,NA,AB,Janelle,Adams,Independent,910,11086,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
NA,Olds2021councillor99,Olds,NA,AB,Wanda Laurel,Blatz,Independent,1289,11086,1,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
NA,Olds2021councillor99,Olds,NA,AB,James Andrew,Cummings,Independent,1302,11086,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
NA,Olds2021councillor99,Olds,NA,AB,Daniel Robert,Daley,Independent,1354,11086,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
NA,Olds2021councillor99,Olds,NA,AB,Mary Anne,Overwater,Independent,1089,11086,1,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
NA,Olds2021councillor99,Olds,NA,AB,Heather,Ryan,Independent,1287,11086,1,1,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
NA,Olds2021councillor99,Olds,NA,AB,Donald Harvey,Walsh,Independent,1280,11086,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
NA,Olds2021councillor99,Olds,NA,AB,Lucinda Lori,Watkins,Independent,1191,11086,0,0,0,F,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
NA,Olds2021councillor99,Olds,NA,AB,Darren James,Wilson,Independent,1384,11086,0,1,0,M,2021,2021-10-18T00:00:00Z,councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021mayor99,Sylvan Lake,NA,AB,Megan,Hanson,Independent,2880,3314,0,1,0,F,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021mayor99,Sylvan Lake,NA,AB,Ted,Iverson,Independent,434,3314,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Steven,Bedford,Independent,605,16537,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Kjeryn,Dakin,Independent,1846,16537,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Teej,Johannesson,Independent,869,16537,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Carl,Kalveram,Independent,287,16537,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Kendall,Kloss,Independent,1708,16537,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Laura,Lauder,Independent,778,16537,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Tim,Mearns,Independent,1570,16537,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Graham,Parsons,Independent,1659,16537,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Jas (David),Payne,Independent,1671,16537,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Teresa,Rilling,Independent,1631,16537,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Lani L.,Rouillard,Independent,756,16537,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Jordan,Sinclair,Independent,941,16537,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Onsy,Tawadrous,Independent,1174,16537,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Deborah,Wiens,Independent,865,16537,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SylvanLake2021councillor99,Sylvan Lake,NA,AB,Robbie,Yates,Independent,177,16537,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021mayor99,Spruce Grove,NA,AB,Jeff,Acker,Independent,4246,7838,0,1,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021mayor99,Spruce Grove,NA,AB,Len,Gierach,Independent,863,7838,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021mayor99,Spruce Grove,NA,AB,Chantal,McKenzie,Independent,2729,7838,0,0,0,F,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Danielle,Carter,Independent,4032,37499,0,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Francis B.,Crowther,Independent,612,37499,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Jan,Gillett,Independent,3560,37499,0,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Stuart,Houston,Independent,4757,37499,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Reid,MacDonald,Independent,3323,37499,0,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Jackie,McCuaig,Independent,2710,37499,0,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Christopher,McDonald,Independent,2225,37499,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Dave,Oldham,Independent,5344,37499,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Jason,Pickett,Independent,2005,37499,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Erin,Stevenson,Independent,3295,37499,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Michelle,Thiebaud-Gruhlke,Independent,2405,37499,1,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,SpruceGrove2021councillor99,Spruce Grove,NA,AB,Jeff,Tokar,Independent,3231,37499,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Morinville2021mayor99,Morinville,NA,AB,Simon,Boersma,Independent,1681,2620,0,1,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Morinville2021mayor99,Morinville,NA,AB,Shane,Ladouceur,Independent,206,2620,0,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Morinville2021mayor99,Morinville,NA,AB,Barry,Turner,Independent,733,2620,1,0,0,M,2021,2021-10-18T00:00:00Z,Mayor,99.0,Canadian Municipal Barometer
NA,Morinville2021councillor99,Morinville,NA,AB,Jenn,Anheliger,Independent,1465,12708,0,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Morinville2021councillor99,Morinville,NA,AB,Rebecca E.M.,Balanko,Independent,1098,12708,1,1,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Morinville2021councillor99,Morinville,NA,AB,Nicole,Boutestein,Independent,995,12708,1,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Morinville2021councillor99,Morinville,NA,AB,Stephen,Dafoe,Independent,1491,12708,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Morinville2021councillor99,Morinville,NA,AB,Wayne,Gatza,Independent,820,12708,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Morinville2021councillor99,Morinville,NA,AB,Sarah,Hall,Independent,1022,12708,1,0,0,F,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Morinville2021councillor99,Morinville,NA,AB,Alan John,Otway,Independent,608,12708,0,0,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
NA,Morinville2021councillor99,Morinville,NA,AB,Scott,Richardson,Independent,1392,12708,1,1,0,M,2021,2021-10-18T00:00:00Z,Councillor,99.0,Canadian Municipal Barometer
